QSD DISCOVERY SPACE
 24.17583; 74.20585; 23.25581
 75.82417; 68.74206;  8.37209
 37.36264; 63.91359; 22.79070
 71.42857; 59.97459; 37.20930
 38.46154; 67.59847;  9.30232
 67.03297; 64.16773; 39.53488
 69.23077; 64.80305; 37.20930
 64.83516; 63.53240; 41.86046
 68.13187; 64.80305; 37.20930
 79.12088; 73.31639;  6.04651
 72.52747; 64.80305; 37.20930
 60.43956; 64.80305; 37.20930
 25.27472; 71.91868; 11.16279
 59.34066; 63.53240; 41.86046
 62.63736; 64.80305; 37.20930
 65.93407; 64.80305; 37.20930
 70.32967; 64.80305; 37.20930
 95.60439; 71.15630; 13.95349
 37.36264; 67.47141; 27.44186
 59.34066; 60.60991; 61.86046
 31.86813; 70.13977; 67.90697
 67.03297; 59.97459; 34.88372
 79.12088; 62.51588; 34.88372
 67.03297; 64.67599; 41.39534
 67.03297; 63.40533; 36.74419
 67.03297; 61.11817; 34.88372
 78.02197; 62.26176; 34.88372
 67.03297; 65.18425; 43.25581
 76.92308; 64.93011; 42.32558
 67.03297; 64.04066; 39.06977
 67.03297; 63.78653; 38.13953
 67.03297; 66.96315; 49.76744
 75.82417; 61.49937; 34.88372
 69.23077; 60.60991; 32.55813
 79.12088; 63.15121; 32.55813
 69.23077; 65.31131; 39.06976
 69.23077; 64.04066; 34.41860
 69.23077; 61.75349; 32.55813
 78.02197; 62.89708; 32.55813
 69.23077; 65.81956; 40.93023
 80.21978; 63.65947; 33.02325
 76.92308; 65.56544; 39.99999
 69.23077; 64.67599; 36.74418
 69.23077; 64.42185; 35.81395
 69.23077; 67.59847; 47.44186
 75.82417; 62.13469; 32.55813
 63.73626; 59.97459; 34.88372
 79.12088; 62.51588; 34.88372
 63.73626; 61.11817; 34.88372
 78.02197; 62.26176; 34.88372
 63.73626; 65.18425; 43.25581
 63.73626; 64.04066; 39.06977
 63.73626; 63.78653; 38.13953
 64.83516; 59.33926; 37.20930
 68.13187; 60.60991; 32.55813
 57.14286; 62.51588; 25.58139
 72.52747; 60.60991; 32.55813
 60.43956; 60.60991; 32.55813
 59.34066; 59.33926; 37.20930
 23.07692; 64.42185; 18.60465
 62.63736; 60.60991; 32.55813
 65.93407; 60.60991; 32.55813
 93.40659; 61.88056; 27.90698
 70.32967; 60.60991; 32.55813
 95.60439; 66.96315; 10.69767
 75.82417; 68.10673; 10.69767
 37.36264; 63.27827; 22.79070
 71.42857; 59.33926; 37.20930
 79.12088; 61.88056; 37.20930
 64.83516; 64.04066; 43.72092
 64.83516; 62.77002; 39.06977
 64.83516; 74.33291; 81.39534
 64.83516; 60.48285; 37.20930
 78.02197; 61.62643; 37.20930
 64.83516; 64.54892; 45.58139
 76.92308; 64.29479; 44.65116
 64.83516; 63.40533; 41.39534
